FECHA,AÑO,Doctorando,TITULO_TESIS,APELLIDO1,APELLIDO2,NOMBRE
13-09-2012,2012,"IBRAHIM, AMER",METODOLOGIA DE DESARROLLO DE VIDEOJUEGOS EDUCATIVOS CENTRADA EN EL JUGADOR,GUTIÉRREZ,VELA,FRANCISCO LUIS
14-09-2012,2012,"GARCIA GUINDO, MIGUEL",LA CONSOLIDACIÓN DE LOS MOVIMIENTOS INSURGENTES: AL QAEDA EN IRAK,JORDÁN,ENAMORADO,JAVIER JESÚS
14-09-2012,2012,"HERNANDEZ MANZANO, CÉSAR DAVID","EL MDF COMO MATERIAL ESCULTÓRICO. ESTUDIO ANALÍTICO, TÉCNICO, ESTRUCTURAL Y COMPARATIVO DEL CONGLOMERADO DE FIBRAS DE MADERA DE DENSIDD MEDIA",MARTÍNEZ,VILLA,ANTONIO
14-09-2012,2012,"HERNANDEZ MANZANO, CÉSAR DAVID","EL MDF COMO MATERIAL ESCULTÓRICO. ESTUDIO ANALÍTICO, TÉCNICO, ESTRUCTURAL Y COMPARATIVO DEL CONGLOMERADO DE FIBRAS DE MADERA DE DENSIDD MEDIA",MARÍN,VIADEL,RICARDO
17-09-2012,2012,"NARVAEZ REINALDO, JUAN JESUS",AISLAMIENTO DE NUEVAS CEPAS TOLERANTES A DESECACIÓN Y SUS APLICACIONES BIOTECNOLÓGICAS,GONZÁLEZ,LÓPEZ,JESÚS JUAN
17-09-2012,2012,"NARVAEZ REINALDO, JUAN JESUS",AISLAMIENTO DE NUEVAS CEPAS TOLERANTES A DESECACIÓN Y SUS APLICACIONES BIOTECNOLÓGICAS,MANZANERA,RUIZ,MAXIMINO ENRIQUE
18-09-2012,2012,"PEREZ ARTACHO SANTOS, BEATRIZ",DISEÑO DE NANOMEDICINAS MAGNETICAS COMO NUEVA HERRAMIENTA ANTITUMORAL,GALLARDO,LARA,VISITACIÓN
18-09-2012,2012,"PEREZ ARTACHO SANTOS, BEATRIZ",DISEÑO DE NANOMEDICINAS MAGNETICAS COMO NUEVA HERRAMIENTA ANTITUMORAL,RUIZ,MARTÍNEZ,ADOLFINA
18-09-2012,2012,"PEREZ ARTACHO SANTOS, BEATRIZ",DISEÑO DE NANOMEDICINAS MAGNETICAS COMO NUEVA HERRAMIENTA ANTITUMORAL,ARIAS,MEDIANO,JOSÉ LUIS
20-09-2012,2012,"HONTORIA PUENTES, MARIA TERESA",MUJERES EN LA ARQUITECTURA. EL CASO ESPAÑOL EN LAS TRES ÚLTIMAS DÉCADAS,DÍEZ,JORGE,MARÍA ELENA
21-09-2012,2012,"ROSAS, MARIA ROSARIA",PIETRO CAVARO Y LA PINTURA SARDO-ESPAÑOLA DEL RENACIMIENTO,CALVO,CASTELLÓN,ANTONIO JUAN
21-09-2012,2012,"MORILLAS ARQUES, PIEDAD",EFECTO DE LA TRAZODONA Y DE LA TRAZONODA ASOCIADA A PREGABALINA EN EL TRATAMIENTO DE PACIENTES CON FIBROMIALGIA,PITA,CALANDRE,ELENA
21-09-2012,2012,"SANCHEZ ROMERO, INMACULADA","MODULACIÓN MUTACIONAL DE PROTEÍNAS: ESTUDIOS ACERCA DE COOPERATIVIDAD, PUENTES DISULFURO DISEÑADOS, PROTEÍNAS ANCESTRALES RESUCITADAS Y CATÁLISIS ENZIMÁTICA MEDIANTE TÉCNICAS DE MOLÉCULA INDIVIDUAL",SÁNCHEZ,RUIZ,JOSÉ MANUEL
21-09-2012,2012,"REAL DATO, JOSE","MECANISMOS DE ESTABILIDAD Y CAMBIO EN LAS POLÍTICAS PÚBLICAS: LA POLÍTICA DE FORMACIÓN DE INVESTIGADORES EN ESPAÑA, 1999- 2006",PÉREZ,SÁNCHEZ,MARGARITA
21-09-2012,2012,"SANCHEZ ROMERO, INMACULADA","MODULACIÓN MUTACIONAL DE PROTEÍNAS: ESTUDIOS ACERCA DE COOPERATIVIDAD, PUENTES DISULFURO DISEÑADOS, PROTEÍNAS ANCESTRALES RESUCITADAS Y CATÁLISIS ENZIMÁTICA MEDIANTE TÉCNICAS DE MOLÉCULA INDIVIDUAL",IBARRA,MOLERO,BEATRIZ
21-09-2012,2012,"REAL DATO, JOSE","MECANISMOS DE ESTABILIDAD Y CAMBIO EN LAS POLÍTICAS PÚBLICAS: LA POLÍTICA DE FORMACIÓN DE INVESTIGADORES EN ESPAÑA, 1999- 2006",JEREZ,MIR,MIGUEL
21-09-2012,2012,"MARTINEZ GALIANO, JUAN MIGUEL",IMPACTO DEL PROGRAMA DE EDUCACION MATERNAL SOBRE LA MADRE Y EL RECIEN NACIDO,DELGADO,RODRÍGUEZ,MIGUEL
21-09-2012,2012,"CATRINESCU, ELENA",ALTERITY IN THE REPRESENTATION OF IMMIGRANTS IN THE PRESIDENTIAL SPEECHES OF GEORGE 2. BUSH (2001-2009). A CRITICAL DISCOURSE STUDY,MARTÍNEZ-CABEZA,LOMBARDO,MIGUEL ÁNGEL
21-09-2012,2012,"ROSAS, MARIA ROSARIA",PIETRO CAVARO Y LA PINTURA SARDO-ESPAÑOLA DEL RENACIMIENTO,GAMONAL,TORRES,MIGUEL ÁNGEL
24-09-2012,2012,"SANCHEZ-PALENCIA RAMOS, ABEL",ESTUDIOS DE LOS PERFILES DE EXPRESION GENICA EN MUESTRAS DE TEJIDO TUMORAL DE PACIENTES CON CANCER DE PULMON NO MICROCITICO SOMETIDOS A TORACOTOMIA CON FINES CURATIVOS,FAREZ,VIDAL,MARÍA ESTHER
24-09-2012,2012,"SANCHEZ-PALENCIA RAMOS, ABEL",ESTUDIOS DE LOS PERFILES DE EXPRESION GENICA EN MUESTRAS DE TEJIDO TUMORAL DE PACIENTES CON CANCER DE PULMON NO MICROCITICO SOMETIDOS A TORACOTOMIA CON FINES CURATIVOS,GÓMEZ,CAPILLA,JOSÉ ANTONIO
24-09-2012,2012,"MARIN SUAREZ DEL TORO, MARTA","DESARROLLO DE NUEVAS FASES SENSORAS OPTICAS PARA EL CONTROL DE OXIGENO MOLECULAR CON APLICACIONES BIOTECNOLOGICAS, INDUSTRIALES Y CLINICAS",FERNÁNDEZ,GUTIÉRREZ,ALBERTO
24-09-2012,2012,"GAZQUEZ PEREZ, IRENE",BASES INMUNOGENETICAS DE LA ENFERMEDAD DE MENIERE: BUSQUEDA DE MARCADORES GENETICOS,LÓPEZ,NEVOT,MIGUEL ÁNGEL
24-09-2012,2012,"MARIN SUAREZ DEL TORO, MARTA","DESARROLLO DE NUEVAS FASES SENSORAS OPTICAS PARA EL CONTROL DE OXIGENO MOLECULAR CON APLICACIONES BIOTECNOLOGICAS, INDUSTRIALES Y CLINICAS",FERNÁNDEZ,SÁNCHEZ,JORGE FERNANDO
25-09-2012,2012,"OLMEDO PALMA, PABLO",ESTUDIO DE BIOMARCADORES DE EXPOSICION EN MUESTRAS DE PESCADO DE LA COMUNIDAD AUTONOMA ANDALUZA. EVALUACION DEL RIESGO PARA LOS CONSUMIDORES,PLA,MARTÍNEZ,ANTONIO
25-09-2012,2012,"MENDONÇA DA SILVA TAVARES, ANABELA MARIA",ESTUDO EMPIRICO SOBRE A INFLUÊNCIA DA DIMENÇAO DO AGRUPAMENTO DE ESCOLAS NO COMPREMETIMENTO ORGANIZACIONAL DOS DOCENTES DO CONCELHO DO PORTO,LORENZO,DELGADO,MANUEL
25-09-2012,2012,"DURAN CHIAPPE, SANDRA MARCELA","LOS ROSTROS Y LAS HUELLAS DEL JUEGO: CREENCIAS SOBRE EL JUEGO EN LA PRACTICA DOCENTE DEL PROFESORADO, EN DOS CENTROS INFANTILES DE LA SDIS, EN BOGOTA - COLOMBIA",BEDMAR,MORENO,MATIAS
25-09-2012,2012,"FAJARDO GOMEZ, MARIA ISABEL",IN TANTA LUCE SECULI: UNA RFLEXIÓN MULTIDISCIPLINAR SOBRE EL PENSAMIENTO PENAL Y EL DERECHO DEL OCCIDENTE ILUSTRADO,ZUGALDÍA,ESPINAR,JOSÉ MIGUEL
25-09-2012,2012,"OLMEDO PALMA, PABLO",ESTUDIO DE BIOMARCADORES DE EXPOSICION EN MUESTRAS DE PESCADO DE LA COMUNIDAD AUTONOMA ANDALUZA. EVALUACION DEL RIESGO PARA LOS CONSUMIDORES,GIL,HERNÁNDEZ,FERNANDO
25-09-2012,2012,"DURAN CHIAPPE, SANDRA MARCELA","LOS ROSTROS Y LAS HUELLAS DEL JUEGO: CREENCIAS SOBRE EL JUEGO EN LA PRACTICA DOCENTE DEL PROFESORADO, EN DOS CENTROS INFANTILES DE LA SDIS, EN BOGOTA - COLOMBIA",MONTERO,GARCÍA,INMACULADA CONCEPCIO
25-09-2012,2012,"MENDONÇA DA SILVA TAVARES, ANABELA MARIA",ESTUDO EMPIRICO SOBRE A INFLUÊNCIA DA DIMENÇAO DO AGRUPAMENTO DE ESCOLAS NO COMPREMETIMENTO ORGANIZACIONAL DOS DOCENTES DO CONCELHO DO PORTO,HINOJO,LUCENA,FRANCISCO JAVIER
25-09-2012,2012,"CASTILLO ORTEGA, RITA MARIA",RESUMEN LINGUISTICO DE SERIES DE DATOS MEDIANTE TECNICAS DE SOFT COMPUTING: UNA APLICACION A LOS CUBOS OLAP CON DIMENSION TIEMPO,SÁNCHEZ,FERNÁNDEZ,DANIEL
25-09-2012,2012,"CASTILLO ORTEGA, RITA MARIA",RESUMEN LINGUISTICO DE SERIES DE DATOS MEDIANTE TECNICAS DE SOFT COMPUTING: UNA APLICACION A LOS CUBOS OLAP CON DIMENSION TIEMPO,MARÍN,RUIZ,NICOLÁS
25-09-2012,2012,"MENDONÇA DA SILVA TAVARES, ANABELA MARIA",ESTUDO EMPIRICO SOBRE A INFLUÊNCIA DA DIMENÇAO DO AGRUPAMENTO DE ESCOLAS NO COMPREMETIMENTO ORGANIZACIONAL DOS DOCENTES DO CONCELHO DO PORTO,CUEVAS,LÓPEZ,MARÍA MERCEDES
26-09-2012,2012,"SAN MARTIN LOPEZ, ALMA LUZ","COMPETENCIAS BASICAS DE LOS EGRESADOS DE LA FACULTAD DE ODONTOLOGIA DE LA UNIVERSIDAD VERACRUZANA REGION POZA RICA- TUXPAN, MEXICO",LORENZO,DELGADO,MANUEL
26-09-2012,2012,"SAN MARTIN LOPEZ, ALMA LUZ","COMPETENCIAS BASICAS DE LOS EGRESADOS DE LA FACULTAD DE ODONTOLOGIA DE LA UNIVERSIDAD VERACRUZANA REGION POZA RICA- TUXPAN, MEXICO",TORRES,MARTÍN,CÉSAR
26-09-2012,2012,"SAN MARTIN LOPEZ, ALMA LUZ","COMPETENCIAS BASICAS DE LOS EGRESADOS DE LA FACULTAD DE ODONTOLOGIA DE LA UNIVERSIDAD VERACRUZANA REGION POZA RICA- TUXPAN, MEXICO",AZNAR,DÍAZ,INMACULADA
27-09-2012,2012,"Belmonte Expósito, María Trinidad",ESTIMACION DE LA ESTATURA A TRAVES DE LA TIBIA EN POBLACION ESPAÑOLA CONTEMPORANEA.,BOTELLA,LÓPEZ,MIGUEL CECILIO
27-09-2012,2012,"Belmonte Expósito, María Trinidad",ESTIMACION DE LA ESTATURA A TRAVES DE LA TIBIA EN POBLACION ESPAÑOLA CONTEMPORANEA.,ALEMÁN,AGUILERA,MARÍA INMACULADA
27-09-2012,2012,"FERNANDEZ MARTIN, ELISABETH",LA OPOSICIÓN VOSOTROS/USTEDES EN LA HISTORIA DEL ESPAÑOL PENINSULAR (1700-1931),ESPEJO,MURIEL,MARÍA DEL MAR
27-09-2012,2012,"FERNANDEZ MARTIN, ELISABETH",LA OPOSICIÓN VOSOTROS/USTEDES EN LA HISTORIA DEL ESPAÑOL PENINSULAR (1700-1931),CALDERON,CAMPOS,AMBROSIO MIGUEL
28-09-2012,2012,"GOMEZ PEREZ, ISABEL ANGUSTIAS",DISEÑO Y EVALUACION DE UN PROGRAMA DE INTERVENCION DIDÁCTICA PARA ALUMNADO DE EDUCACION INFANTIL Y PRIMARIA CON TRASTORNO FONOLÓGICO,GALLEGO,ORTEGA,JOSÉ LUIS
28-09-2012,2012,"LOPEZ ALCARAZ, MANUEL","ANALISIS DE IMAGEN PARA DETERMINACION DE EDAD Y SEXO EN PUBIS, EN UNA MUESTRA DE TOMOGRAFIA AXIAL COMPUTARIZADA DE SUJETOS ADULTOS VIVOS",BOTELLA,LÓPEZ,MIGUEL CECILIO
28-09-2012,2012,"MERINO MONTES, JULIO",ANÁLISIS MEDIANTE MICROMATRICES DE TEJIDO DE MARCADORES INMUNOHISTOQUÍMICOS DE UTILIDAD EN EL DIAGNÓSTICO DIFERENCIAL DEL CARCINOMA DIFERENCIADO DE TIROIDES,GARCÍA DEL MORAL,GARRIDO,RAIMUNDO
28-09-2012,2012,"TAHRIOUI, ALI",MECANISMOS DE COMUNICACION INTERCELULAR EN HALOMONAS ANTICARIENSIS,QUESADA,ARROQUIA,EMILIA
28-09-2012,2012,"LOPEZ ALCARAZ, MANUEL","ANALISIS DE IMAGEN PARA DETERMINACION DE EDAD Y SEXO EN PUBIS, EN UNA MUESTRA DE TOMOGRAFIA AXIAL COMPUTARIZADA DE SUJETOS ADULTOS VIVOS",ALEMÁN,AGUILERA,MARÍA INMACULADA
28-09-2012,2012,"MILLAN DELGADO, ALBA","DESARROLLO Y APLICACIONES DE NUEVOS MÉTODOS DE SÍNTESIS BASADOS EN SISTEMAS MULTIMETÁLICOS, COMBINANDO QUÍMICA ORGANOMETÁLICA Y DE RADICALES LIBRES",CUERVA,CARVAJAL,JUAN MANUEL
28-09-2012,2012,"TAHRIOUI, ALI",MECANISMOS DE COMUNICACION INTERCELULAR EN HALOMONAS ANTICARIENSIS,LLAMAS,COMPANY,INMACULADA
28-09-2012,2012,"MERINO MONTES, JULIO",ANÁLISIS MEDIANTE MICROMATRICES DE TEJIDO DE MARCADORES INMUNOHISTOQUÍMICOS DE UTILIDAD EN EL DIAGNÓSTICO DIFERENCIAL DEL CARCINOMA DIFERENCIADO DE TIROIDES,GÓMEZ,MORALES,MERCEDES
28-09-2012,2012,"JBARI, NOHMAN",UTILIZACION SECUENCIAL DE MICROALGAS EN DEPURACION Y ADSORCION DE CR (VI),SÁNCHEZ,VILLACLARAS,SEBASTIÁN
28-09-2012,2012,"MILLAN DELGADO, ALBA","DESARROLLO Y APLICACIONES DE NUEVOS MÉTODOS DE SÍNTESIS BASADOS EN SISTEMAS MULTIMETÁLICOS, COMBINANDO QUÍMICA ORGANOMETÁLICA Y DE RADICALES LIBRES",ÁLVAREZ  CIENFUEGOS,RODRÍGUEZ,LUIS
28-09-2012,2012,"JBARI, NOHMAN",UTILIZACION SECUENCIAL DE MICROALGAS EN DEPURACION Y ADSORCION DE CR (VI),MARTÍNEZ,SANCHO,MARÍA EUGENIA
28-09-2012,2012,"MOHAMED MAANAN, NORDIN",EVALUACIÓN DEL CONOCIMIENTO DE LOS FUTUROS PROFESORES DE EDUCACIÓN PRIMARIA SOBRE PROBABILIDAD,SERRANO,ROMERO,LUIS
28-09-2012,2012,"MOHAMED MAANAN, NORDIN",EVALUACIÓN DEL CONOCIMIENTO DE LOS FUTUROS PROFESORES DE EDUCACIÓN PRIMARIA SOBRE PROBABILIDAD,ORTIZ,DE HARO,JUAN JESÚS
28-09-2012,2012,"MILLAN DELGADO, ALBA","DESARROLLO Y APLICACIONES DE NUEVOS MÉTODOS DE SÍNTESIS BASADOS EN SISTEMAS MULTIMETÁLICOS, COMBINANDO QUÍMICA ORGANOMETÁLICA Y DE RADICALES LIBRES",GONZÁLEZ,CAMPAÑA,MARÍA ARACELI
01-10-2012,2012,"MARTINEZ JIMENEZ, MARIA VICTORIA",RESULTADOS NEGATIVOS ASOCIADOS A LA MEDICACION QUE SON CAUSA DE VISITA AL SERVICIO DE URGENCIAS DE UN CENTRO DE ATENCION PRIMARIA,MARTÍNEZ,MARTÍNEZ,FERNANDO
02-10-2012,2012,"BAUTISTA MARIN, MARIA FE",IMPLANTACION DE UN SISTEMA DE CALIDAD BASADO EN LA NORMA UNE EN ISO 15189 EN EL SERVICIO DE MICROBIOLOGIA DEL HOSPITAL VIRGEN DE LAS NIEVES DE GRANADA,JIMÉNEZ,VALERA,MARÍA MANUELA
04-10-2012,2012,"PICADO ALFARO, MIGUEL EVELIO",EL SISTEMA MÉTRICO DECIMAL EN LIBROS DE TEXTO DE MATEMÁTICAS EN ESPAÑA DURANTE LA SEGUNDA MITAD DEL SIGLO XIX (1849-1892),RICO,ROMERO,LUIS
05-10-2012,2012,"HUSEIN EL AHMED, HUSEIN",CARCINOMA BASOCELULAR: RELACION ENTRE FACTORES EXTERNOS Y CARACTERISTICAS CLINICO-HISTOLOGICAS. CAUSAS DE RETRASO DIAGNOSTICO Y DE EXTIRPACION INCOMPLETA,GUTIÉRREZ,SALMERÓN,MARÍA TERESA
05-10-2012,2012,"RUGGIERI, LORENZA","EL INFLUJO ITALIANO EN LAS COMEDIAS ""LOS ENGAÑADOS ""Y  ""EUFEMIA"" DE LOPE DE RUEDA. ESTUDIO LINGUISTICO Y LITERARIO.",TORRES,MONTES,FRANCISCO
05-10-2012,2012,"CASTILLO MATEO, JESUS JORGE",ESTIMACION DE CANTIDADES CONTINUAS: LONGITUD Y SUPERFICIE,CASTRO,MARTÍNEZ,ENRIQUE
05-10-2012,2012,"CASTILLO MATEO, JESUS JORGE",ESTIMACION DE CANTIDADES CONTINUAS: LONGITUD Y SUPERFICIE,MOLINA,GONZÁLEZ,MARTA
05-10-2012,2012,"HUSEIN EL AHMED, HUSEIN",CARCINOMA BASOCELULAR: RELACION ENTRE FACTORES EXTERNOS Y CARACTERISTICAS CLINICO-HISTOLOGICAS. CAUSAS DE RETRASO DIAGNOSTICO Y DE EXTIRPACION INCOMPLETA,ANEIROS,CACHAZA,JOSÉ
05-10-2012,2012,"HUSEIN EL AHMED, HUSEIN",CARCINOMA BASOCELULAR: RELACION ENTRE FACTORES EXTERNOS Y CARACTERISTICAS CLINICO-HISTOLOGICAS. CAUSAS DE RETRASO DIAGNOSTICO Y DE EXTIRPACION INCOMPLETA,NARANJO,SINTES,RAMÓN JOSÉ
05-10-2012,2012,"CASTILLO MATEO, JESUS JORGE",ESTIMACION DE CANTIDADES CONTINUAS: LONGITUD Y SUPERFICIE,SEGOVIA,ALEX,ISIDORO
06-10-2012,2012,"GARCIA SEISDEDOS, HECTOR","BIBLIOTECAS COMBINATORIALES ENFOCADAS EN INGENIERIA DE PROTEINAS: APLICACIONES EN TERMOESTABILIZACION, PROMISCUIDAD Y DISEÑO DE SITIOS ACTIVOS",SÁNCHEZ,RUIZ,JOSÉ MANUEL
06-10-2012,2012,"GARCIA SEISDEDOS, HECTOR","BIBLIOTECAS COMBINATORIALES ENFOCADAS EN INGENIERIA DE PROTEINAS: APLICACIONES EN TERMOESTABILIZACION, PROMISCUIDAD Y DISEÑO DE SITIOS ACTIVOS",IBARRA,MOLERO,BEATRIZ
08-10-2012,2012,"MACIAS ESPEJO, MARIA BELEN",ANALISIS CRIMINOLOGICO Y POLITICO CRIMINAL DEL DELITO DE PUBLICIDAD ENGAÑOSA,SUÁREZ,LÓPEZ,JOSÉ MARÍA
08-10-2012,2012,"CLEGER TAMAYO, SERGIO",DISEÑO Y VALIDACION DE MODELOS PARA SISTEMAS DE RECOMENDACION,FERNÁNDEZ,LUNA,JUAN MANUEL
08-10-2012,2012,"CLEGER TAMAYO, SERGIO",DISEÑO Y VALIDACION DE MODELOS PARA SISTEMAS DE RECOMENDACION,HUETE,GUADIX,JUAN FRANCISCO
09-10-2012,2012,"BARRANCO EXPOSITO, FRANCISCO",SPECIFIC-PURPOSE PROCESSING ARCHITECTURES FOR DYNAMIC ARTIFICIAL VISION SYSTEMS,PINO,PRIETO,MARÍA BEGOÑA DEL
09-10-2012,2012,"BARRANCO EXPOSITO, FRANCISCO",SPECIFIC-PURPOSE PROCESSING ARCHITECTURES FOR DYNAMIC ARTIFICIAL VISION SYSTEMS,ROS,VIDAL,EDUARDO
09-10-2012,2012,"BARRANCO EXPOSITO, FRANCISCO",SPECIFIC-PURPOSE PROCESSING ARCHITECTURES FOR DYNAMIC ARTIFICIAL VISION SYSTEMS,DÍAZ,ALONSO,ANTONIO JAVIER
10-10-2012,2012,"AHMAD SALEH OWEIDI, BISHR",EL MODELO DE RESPONSABILIDAD SOCIAL CORPORATIVA EN EL CASO DEL SISTEMA FINANCIERO JORDANO,MOLINA,MORENO,VALENTÍN
10-10-2012,2012,"AHMAD SALEH OWEIDI, BISHR",EL MODELO DE RESPONSABILIDAD SOCIAL CORPORATIVA EN EL CASO DEL SISTEMA FINANCIERO JORDANO,QUESADA,RUBIO,JOSÉ MANUEL
11-10-2012,2012,"MORALES GALLEGO, MATILDE",CONTRIBUCIÓN A LA HISTORIA ARTÍSTICA Y CULTURAL DE GRANADA EN LA PRIMERA MITAD DEL SIGLO XX: EPISTOLARIO DE ANTONIO GALLEGO BURÍN A MANUEL GÓMEZ MORENO,MORENO,GARRIDO,ANTONIO GINÉS
11-10-2012,2012,"DE PAULA REGO GRACIANO LUZ, ANDRE",RESPONSABILIDAD SOCIAL EN LOS CLUBS DE FUTBOL: PROPUESTA DE MODELO,MOLINA,MORENO,VALENTÍN
11-10-2012,2012,"GARCIA CARDENAS, MARIA VICTORIA",EFECTO DE UNA INTERVENCION FARMACEUTICA SOBRE EL GRADO DE CONTROL DEL PACIENTE ASMATICO,FAUS,DADER,MARÍA JOSÉ
11-10-2012,2012,"SÁEZ-BENITO SUESCUN, LORETO",IMPACTO CLINICO DEL SEGUIMIENTO FARMACOTERAPEUTICO EN PACIENTES MAYORES POLIMEDICADOS,MARTÍNEZ,MARTÍNEZ,FERNANDO
11-10-2012,2012,"SÁEZ-BENITO SUESCUN, LORETO",IMPACTO CLINICO DEL SEGUIMIENTO FARMACOTERAPEUTICO EN PACIENTES MAYORES POLIMEDICADOS,MARTÍNEZ,MARTÍNEZ,FERNANDO
11-10-2012,2012,"RIOS  ROJAS, AURELIO",TRANSICION DEL AULA COMUNICATIVA A UN AULA INTERCULTURAL Y TERAPEUTICA: APRENDER ESPAÑOL / LE EN INMERSIÓN,ORTEGA,OLIVARES,GENARO
11-10-2012,2012,"DIAZ FRAILE, DARIO",PULSACIÓN ESTELAR TIPO DELTA SCUTI EN OBJETOS DE PRESECUENCIA PRINCIPAL,AMADO,GONZÁLEZ,PEDRO JOSÉ
11-10-2012,2012,"GARCIA CARDENAS, MARIA VICTORIA",EFECTO DE UNA INTERVENCION FARMACEUTICA SOBRE EL GRADO DE CONTROL DEL PACIENTE ASMATICO,BENRIMOJ,,SHALOM ISAAC
15-10-2012,2012,"CALVO TUDELA, JOSE CARLOS",A PARALLEL MULTI-OBJECTIVE OPTIMIZATION PROCEDURE FOR PROTEIN STRUCTURE PREDICTION (PROCEDIMIENTO MULTI-OBJETIVO PARALELO PARA PREDICCION DE ESTRUCTURAS DE PROTEINAS),ORTEGA,LOPERA,JULIO
15-10-2012,2012,"CALVO TUDELA, JOSE CARLOS",A PARALLEL MULTI-OBJECTIVE OPTIMIZATION PROCEDURE FOR PROTEIN STRUCTURE PREDICTION (PROCEDIMIENTO MULTI-OBJETIVO PARALELO PARA PREDICCION DE ESTRUCTURAS DE PROTEINAS),ANGUITA,LÓPEZ,MANCIA
16-10-2012,2012,"COCCA, ARMANDO",ANALISIS DEL NIVEL DE ACTIVIDAD FISICA Y LOS FACTORES RELACIONADOS CON LA SALUD PSICOFÍSICA  EN JOVENES GRANADINOS,VICIANA,RAMÍREZ,JESÚS
17-10-2012,2012,"MARIN FERNANDEZ, ANA BELEN",EVALUACIÓN DE LA VIABILIDAD DE LOS CONDROCITOS DE LA ARTICULACIÓN TEMPOROMANDIBULAR PARA SU UTILIZACIÓN EN INGENIERÍA TISULAR MAXILOFACIAL,ALAMINOS,MINGORANCE,MIGUEL
17-10-2012,2012,"MARIN FERNANDEZ, ANA BELEN",EVALUACIÓN DE LA VIABILIDAD DE LOS CONDROCITOS DE LA ARTICULACIÓN TEMPOROMANDIBULAR PARA SU UTILIZACIÓN EN INGENIERÍA TISULAR MAXILOFACIAL,GARZÓN,BELLO,INGRID JOHANNA
18-10-2012,2012,"LOMBARDO AGÜI, MANUEL",,GÁMIZ,GRACIA,LAURA
18-10-2012,2012,"LOMBARDO AGÜI, MANUEL",,CRUCES,BLANCO,MARÍA CARMEN
18-10-2012,2012,"LOMBARDO AGÜI, MANUEL",,GARCÍA,CAMPAÑA,ANA MARÍA
19-10-2012,2012,"CONTRERAS GUTIERREZ, PAULINA KAREM",DETERMINACIÓN DE CONTAMINANTES EN LUGARES REMOTOS Y OTROS PROBLEMAS ANALÍTICOS,FERNÁNDEZ,GUTIÉRREZ,ALBERTO
19-10-2012,2012,"CONTRERAS GUTIERREZ, PAULINA KAREM",DETERMINACIÓN DE CONTAMINANTES EN LUGARES REMOTOS Y OTROS PROBLEMAS ANALÍTICOS,SEGURA,CARRETERO,ANTONIO
19-10-2012,2012,"CRISOSTOMO DOS SANTOS, EDSON",IDONEIDAD DE PROCESOS DE ESTUDIO DEL CÁLCULO INTEGRAL EN LA FORMACIÓN DE PROFESORES DE MATEMÁTICAS: UNA APROXIMACIÓN DESDE LA INVESTIGACIÓN EN DIDÁC TICA DELCÁLCULO Y EL CONOCIMIENTO PROFESIONAL,DÍAZ,GODINO,JUAN
19-10-2012,2012,"CONTRERAS GUTIERREZ, PAULINA KAREM",DETERMINACIÓN DE CONTAMINANTES EN LUGARES REMOTOS Y OTROS PROBLEMAS ANALÍTICOS,FERNÁNDEZ,SÁNCHEZ,JORGE FERNANDO
22-10-2012,2012,"ARBOLEDA ESTUDILLO, REBECA",REPERCUSIONES DEL CONSUMO DE DIBUJO ANIMADO SOBRE LA CREATIVIDAD INFANTIL,VÉLEZ,CEA,MANUEL
22-10-2012,2012,"KIRI, BRALIND",AN ENQUIRY INTO THE RATIONALES OF ECONOMIC REGULATION AND PROVISION OF HIGHER EDUCATION,GARRUES,IRURZUN,JOSEAN
22-10-2012,2012,"AMROUSH, FADI",THREE ESSAYS ON INFORMATICS DECISION SUPPORT SYSTEMS IN PRODUCT SELECTION,GARRUES,IRURZUN,JOSEAN
22-10-2012,2012,"GUERRERO RODRIGUEZ, GUADALUPE ELVIRA",COMPETENCIAS  DEL EGRESADO DE LA  LICENCIATURA DE PEDAGOGIA DE LA UNIVERSIDAD VERACRUZANA DE MEXICO,SALMERÓN,PÉREZ,HONORIO
22-10-2012,2012,"GUERRERO RODRIGUEZ, GUADALUPE ELVIRA",COMPETENCIAS  DEL EGRESADO DE LA  LICENCIATURA DE PEDAGOGIA DE LA UNIVERSIDAD VERACRUZANA DE MEXICO,PEGALAJAR,MORAL,MARCIANA
22-10-2012,2012,"HERNANDEZ BURGOS, CLAUDIO",LAS BASES SOCIALES DE LA DICTADURA Y LAS ACTITUDES CIUDADANAS DURANTE EL REGIMEN DE FRANCO. GRANADA (1936- 1976),GÓMEZ,OLIVER,MIGUEL CARLOS
22-10-2012,2012,"MOHAMED MOHAMED ABDEL DAYM MOHAMED, MAHMOUD",TECNOLOGIAS INTEGRADAS BASADAS EN EL USO DEL CARBON ACTIVADO Y RADIACION PARA LA ELIMINACION DE CONTAMINANTYES PRESENTES EN LIXIVIADOS DE VERTEDEROS,RIVERA,UTRILLA,JOSÉ
22-10-2012,2012,"MOHAMED MOHAMED ABDEL DAYM MOHAMED, MAHMOUD",TECNOLOGIAS INTEGRADAS BASADAS EN EL USO DEL CARBON ACTIVADO Y RADIACION PARA LA ELIMINACION DE CONTAMINANTYES PRESENTES EN LIXIVIADOS DE VERTEDEROS,SÁNCHEZ,POLO,MANUEL
